tau,beta,gamma,frequency,up,down
1.6, 3e-07, -260.0, 0.45555555555555555, 0.2568239921723332, 1.9404431270164633 
1.6, 3e-07, -220.0, 0.40555555555555556, 0.25324242634160443, 2.226379274933527 
1.6, 3e-07, -180.0, 0.3388888888888889, 0.24772936136926366, 2.717400596173167 
1.6, 3e-07, -140.0, 0.3055555555555556, 0.2336611259669395, 3.060799671383132 
1.6, 3e-07, -100.0, 0.23333333333333334, 0.22314861586797596, 4.0810851830104315 
1.6, 3e-07, -60.0, 0.1388888888888889, 0.18508678926888297, 7.255952017496628 
1.6, 3e-07, -20.0, 0.044444444444444446, 0.15899338880593283, 21.055998883463925 
0.7000000000000001, 3.5e-07, -380.0, 0.9555555555555556, 0.1708004756269584, 0.8798856852704674 
0.7000000000000001, 3.5e-07, -340.0, 0.8888888888888888, 0.16647469594613346, 0.9634917511154548 
0.7000000000000001, 3.5e-07, -300.0, 0.8055555555555556, 0.16149390514097425, 1.086121765871584 
0.7000000000000001, 3.5e-07, -260.0, 0.7055555555555556, 0.15831776696831404, 1.2675539216347103 
0.7000000000000001, 3.5e-07, -220.0, 0.6222222222222222, 0.14874294532383114, 1.459773613823872 
0.7000000000000001, 3.5e-07, -180.0, 0.48333333333333334, 0.1401024171370787, 1.9287057857920453 
0.7000000000000001, 3.5e-07, -140.0, 0.3277777777777778, 0.12589578626581327, 2.9417545361397197 
0.7000000000000001, 3.5e-07, -100.0, 0.15, 0.10469111679776183, 6.246060419217083 
0.7000000000000001, 3.5e-07, -60.0, 0.03888888888888889, 0.08721352087121532, 18.38594718816091 
0.7000000000000001, 3.5e-07, -20.0, 0.005555555555555556, 0.053955336971062834, 0.0 
0.8, 3.5e-07, -380.0, 0.8944444444444445, 0.1791746645607954, 0.9437063208788279 
0.8, 3.5e-07, -340.0, 0.8166666666666667, 0.17638460498854633, 1.0541205730994214 
0.8, 3.5e-07, -300.0, 0.7333333333333333, 0.17409074003892733, 1.1973294879442244 
0.8, 3.5e-07, -260.0, 0.6611111111111111, 0.1670382000781706, 1.3460467893290966 
0.8, 3.5e-07, -220.0, 0.5888888888888889, 0.1573414543537702, 1.5431892488995218 
0.8, 3.5e-07, -180.0, 0.46111111111111114, 0.15133256159375968, 2.0184511222349952 
0.8, 3.5e-07, -140.0, 0.35, 0.13428566670605205, 2.7353969894812877 
0.8, 3.5e-07, -100.0, 0.18333333333333332, 0.1131487622114825, 5.4663813010341435 
0.8, 3.5e-07, -60.0, 0.05555555555555555, 0.08413035875858317, 16.413080283543067 
0.8, 3.5e-07, -20.0, 0.005555555555555556, 0.08892638871156652, 0.0 
0.9, 3.5e-07, -380.0, 0.8333333333333334, 0.18740487041282491, 1.018311426846107 
0.9, 3.5e-07, -340.0, 0.7611111111111111, 0.1854012734713961, 1.135589396097936 
0.9, 3.5e-07, -300.0, 0.6944444444444444, 0.18174555506830462, 1.2670398822193598 
0.9, 3.5e-07, -260.0, 0.6111111111111112, 0.1770352723175109, 1.4610474581158381 
0.9, 3.5e-07, -220.0, 0.5444444444444444, 0.16834024352403978, 1.6832767240267834 
0.9, 3.5e-07, -180.0, 0.4166666666666667, 0.16595595867864932, 2.238187818401974 
0.9, 3.5e-07, -140.0, 0.3388888888888889, 0.14904056196105062, 2.826693459303132 
0.9, 3.5e-07, -100.0, 0.19444444444444445, 0.12660948119929294, 5.1249341639747215 
0.9, 3.5e-07, -60.0, 0.06666666666666667, 0.0975858872377865, 13.402723704973509 
0.9, 3.5e-07, -20.0, 0.022222222222222223, 0.053955336971062834, 12.259185452042473 
1.0, 3.5e-07, -380.0, 0.7666666666666667, 0.19759730290892055, 1.11370583628402 
1.0, 3.5e-07, -340.0, 0.7166666666666667, 0.1919341444362528, 1.2115752099650843 
1.0, 3.5e-07, -300.0, 0.6555555555555556, 0.19090129818151474, 1.3351768215797437 
1.0, 3.5e-07, -260.0, 0.5777777777777777, 0.18545225597443482, 1.5481456638886892 
1.0, 3.5e-07, -220.0, 0.49444444444444446, 0.18183824238874424, 1.8399541995287736 
1.0, 3.5e-07, -180.0, 0.39444444444444443, 0.177416518829992, 2.3640716454553883 
1.0, 3.5e-07, -140.0, 0.3277777777777778, 0.1589531678626478, 2.919600460997706 
1.0, 3.5e-07, -100.0, 0.21666666666666667, 0.13637429187890193, 4.562460138990209 
1.0, 3.5e-07, -60.0, 0.07222222222222222, 0.10844869012274881, 12.267761686159787 
1.0, 3.5e-07, -20.0, 0.027777777777777776, 0.0701419380623817, 20.066889075154453 
1.1, 3.5e-07, -380.0, 0.7277777777777777, 0.20483044590866445, 1.177041056185542 
1.1, 3.5e-07, -340.0, 0.6777777777777778, 0.20271744090888694, 1.2729049952176867 
1.1, 3.5e-07, -300.0, 0.6111111111111112, 0.19806332031212548, 1.4400923272432844 
1.1, 3.5e-07, -260.0, 0.5611111111111111, 0.1911981660505558, 1.604971440307745 
1.1, 3.5e-07, -220.0, 0.4777777777777778, 0.18771670530608578, 1.905516773207015 
1.1, 3.5e-07, -180.0, 0.39444444444444443, 0.18498771634966643, 2.3569346961205917 
1.1, 3.5e-07, -140.0, 0.3111111111111111, 0.17367766206227703, 3.072729190331841 
1.1, 3.5e-07, -100.0, 0.2222222222222222, 0.15157452997241172, 4.42646407653152 
1.1, 3.5e-07, -60.0, 0.07777777777777778, 0.120114857304628, 11.304257971072662 
1.1, 3.5e-07, -20.0, 0.027777777777777776, 0.08652837373507485, 20.051152101871228 
1.2, 3.5e-07, -380.0, 0.6888888888888889, 0.21453209252054614, 1.2370735389905565 
1.2, 3.5e-07, -340.0, 0.6388888888888888, 0.21010434116493426, 1.3561843982364303 
1.2, 3.5e-07, -300.0, 0.5888888888888889, 0.20674395628691847, 1.4938681710298538 
1.2, 3.5e-07, -260.0, 0.5222222222222223, 0.2011207507544287, 1.729858384251459 
1.2, 3.5e-07, -220.0, 0.4444444444444444, 0.19717428350976132, 2.0551342485766524 
1.2, 3.5e-07, -180.0, 0.39444444444444443, 0.19323441104581734, 2.357448556472697 
1.2, 3.5e-07, -140.0, 0.29444444444444445, 0.18151012730866284, 3.2522309524124684 
1.2, 3.5e-07, -100.0, 0.21666666666666667, 0.16271146491131058, 4.481369369390424 
1.2, 3.5e-07, -60.0, 0.08333333333333333, 0.12636206695568666, 10.482322965989265 
1.2, 3.5e-07, -20.0, 0.027777777777777776, 0.09971745610577909, 20.03916202698877 
1.3, 3.5e-07, -380.0, 0.6611111111111111, 0.22151411453012446, 1.291642671306642 
1.3, 3.5e-07, -340.0, 0.6166666666666667, 0.21769367188992048, 1.4056001118266244 
1.3, 3.5e-07, -300.0, 0.5666666666666667, 0.21269648359707471, 1.565634695460287 
1.3, 3.5e-07, -260.0, 0.48333333333333334, 0.21159496133564526, 1.8572649229507308 
1.3, 3.5e-07, -220.0, 0.4222222222222222, 0.20807775785599694, 2.1645815408356412 
1.3, 3.5e-07, -180.0, 0.37777777777777777, 0.19648441339244344, 2.4684641229403548 
1.3, 3.5e-07, -140.0, 0.3, 0.18841810575320053, 3.1805558857620686 
1.3, 3.5e-07, -100.0, 0.2222222222222222, 0.1702840426535812, 4.3548310650542685 
1.3, 3.5e-07, -60.0, 0.08333333333333333, 0.13881842252801846, 10.469619196173324 
1.3, 3.5e-07, -20.0, 0.027777777777777776, 0.11170753098823752, 20.027671538559744 
1.4000000000000001, 3.5e-07, -380.0, 0.6388888888888888, 0.22706421520157105, 1.3392510468673444 
1.4000000000000001, 3.5e-07, -340.0, 0.5944444444444444, 0.22561697759741248, 1.4589621149034175 
1.4000000000000001, 3.5e-07, -300.0, 0.5444444444444444, 0.21879847532105226, 1.632669131331321 
1.4000000000000001, 3.5e-07, -260.0, 0.4722222222222222, 0.21751406433824544, 1.9007242417586074 
1.4000000000000001, 3.5e-07, -220.0, 0.42777777777777776, 0.2160678970430898, 2.133234156170725 
1.4000000000000001, 3.5e-07, -180.0, 0.35, 0.20785968440410038, 2.671949509894946 
1.4000000000000001, 3.5e-07, -140.0, 0.2833333333333333, 0.1998933562511816, 3.3583200572859124 
1.4000000000000001, 3.5e-07, -100.0, 0.21666666666666667, 0.18251558432186685, 4.461648851491645 
1.4000000000000001, 3.5e-07, -60.0, 0.07777777777777778, 0.15715562435222272, 11.266519978974667 
1.4000000000000001, 3.5e-07, -20.0, 0.027777777777777776, 0.12249859838245007, 20.01792960271775 
1.5, 3.5e-07, -380.0, 0.6111111111111112, 0.23595922365274397, 1.4022245907452446 
1.5, 3.5e-07, -340.0, 0.5666666666666667, 0.2326407584832555, 1.5354121882276879 
1.5, 3.5e-07, -300.0, 0.5, 0.22998739931945217, 1.7873631571269246 
1.5, 3.5e-07, -260.0, 0.45555555555555555, 0.22257185752335906, 1.9744150058500956 
1.5, 3.5e-07, -220.0, 0.4, 0.22184414012844922, 2.2928485098289912 
1.5, 3.5e-07, -180.0, 0.3388888888888889, 0.21555926974474404, 2.749707186828681 
1.5, 3.5e-07, -140.0, 0.28888888888888886, 0.20091061373555302, 3.287611921242971 
1.5, 3.5e-07, -100.0, 0.2111111111111111, 0.19265631285915075, 4.577049058339545 
1.5, 3.5e-07, -60.0, 0.08333333333333333, 0.15833559997557575, 11.37815284649294 
1.5, 3.5e-07, -20.0, 0.027777777777777776, 0.13269016203253972, 20.008937046555907 
1.6, 3.5e-07, -380.0, 0.5944444444444444, 0.24313518669359005, 1.44144831055467 
1.6, 3.5e-07, -340.0, 0.5555555555555556, 0.23700381350992789, 1.5770480899901544 
1.6, 3.5e-07, -300.0, 0.48333333333333334, 0.23610340941913788, 1.8328665147596812 
1.6, 3.5e-07, -260.0, 0.43333333333333335, 0.2331275350276288, 2.0791101276699306 
1.6, 3.5e-07, -220.0, 0.39444444444444443, 0.2291483442618196, 2.3214783318253223 
1.6, 3.5e-07, -180.0, 0.3333333333333333, 0.2228322111141333, 2.8034759550733477 
1.6, 3.5e-07, -140.0, 0.26666666666666666, 0.21086711555434665, 3.5745304448339037 
1.6, 3.5e-07, -100.0, 0.20555555555555555, 0.20148186643698685, 4.700747714391975 
1.6, 3.5e-07, -60.0, 0.08888888888888889, 0.16042969985956068, 11.743212562934014 
1.6, 3.5e-07, -20.0, 0.027777777777777776, 0.14168271819438352, 20.000693870074215 
